POST	401	/api/finance/fee-structures	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/fee-structures/{id}/duplicate	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/fee-types	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/fees-activate-generate-obligations	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/fees-bundle-approve/{id}	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/fees-bundle-review/{id}	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/fees-bundle-submit	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/fees-create-bundle	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/fees/activate-structure	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/fees/approve-structure	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/fees/create-annual-structure	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/fees/deactivate-structure	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/fees/delete-annual-structure	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/fees/review-structure	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/fees/rollover-structure	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/fees/update-annual-structure	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/mark-payroll-paid	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/payments/generate-receipt	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/payments/generate-payslip	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/payments/send-notification	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/payrolls/approve	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/payrolls/calculate	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/payrolls/create-draft	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/payrolls/disburse	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/payrolls/recalculate	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/payrolls/process	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/payrolls/reject	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/process-bulk-payroll	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/process-payroll-with-deductions	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/payrolls/verify	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/payrolls/{id}/cancel	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/reports/generate-payroll	Missing Authorization header. Please ensure you are logged in and the token is being sent.
